SEQ_NBR,SEQ_SCHD_START_DT,FLEET,BASE,DIVISION,SPOILAGE,TOTAL_BLOCKED_HRS,TOTAL_SPOILED_HRS,SEQ_CAL_DAYS,SEQ_DUTY_DAYS,SEQ_TTL_FLTTIME,MIN_FLYTIME_PER_LEG,MAX_LEGS_PER_DAY,SEQ_TTL_LEGS,MORETHAN2_321_LEGS,IN_SEQ_DHD,LAYOVER,SEQ_PATTERN,SEQ_START,FLIGHT_PATTERN,SEQ_START_HRS,SF_LOAD_TMS
325,2025-03-09,777,DFW   ,I ,NOT SPOILED,,,3,2,19,550,1,2,0,0,25,DFW-LHR-DFW,Starts17:10,50-79,17,2025-11-06 21:57:37.430
10875,2025-07-22,320,PHX   ,I ,NOT SPOILED,,,3,3,16,93,3,8,0,0,17,PHX-STS-PHX-OMA-PHX-SBA-PHX-SJC-PHX,Starts13:37,2444-2444-637-2203-1731-2578-2593-2593,13,2025-11-06 21:57:37.430
468,2024-12-20,787,DFW   ,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,24,DFW-LHR-DFW,Starts21:0,78-21,21,2025-11-06 21:57:37.430
651,2025-05-29,777,LGA   ,I ,NOT SPOILED,,,3,2,20,570,1,2,0,0,28,JFK-ATH-JFK,Starts17:30,334-333,17,2025-11-06 21:57:37.430
1292,2024-10-11,777,MIA   ,I ,NOT SPOILED,,,3,2,18,525,1,2,0,0,26,MIA-LHR-MIA,Starts19:40,38-39,19,2025-11-06 21:57:37.430
20249,2024-10-07,737,MIA   ,I ,NOT SPOILED,,,1,1,5,163,2,2,0,0,0,MIA-IND-MIA,Starts15:35,298-298,15,2025-11-06 21:57:37.430
438,2025-01-09,787,DFW   ,I ,NOT SPOILED,,,3,2,20,550,1,2,0,0,25,DFW-CDG-DFW,Starts16:55,48-49,16,2025-11-06 21:57:37.430
723,2024-03-13,777,LAX   ,I ,NOT SPOILED,29.66,,4,2,29,845,1,2,0,0,25,LAX-SYD-LAX,Starts23:25,73-72,23,2025-11-06 21:57:37.430
20448,2024-04-13,737,DFW   ,I ,NOT SPOILED,11.59,,2,2,11,99,3,5,0,0,11,DFW-PVR-DFW-OMA-ORD-DFW,Starts8:30,353-353-2466-1754-761,8,2025-11-06 21:57:37.430
18612,2025-05-28,737,DFW   ,I ,NOT SPOILED,,,1,1,7,205,2,2,0,0,1,DFW-NAS-DFW,Starts10:35,1005-1005,10,2025-11-06 21:57:37.430
6032,2025-04-13,320,DFW   ,I ,NOT SPOILED,,,1,1,5,161,2,2,0,0,0,DFW-LAS-DFW,Starts16:44,2178-3329,16,2025-11-06 21:57:37.430
521,2024-11-26,787,DFW   ,I ,NOT SPOILED,,,3,2,25,690,1,2,0,0,22,DFW-HND-DFW,Starts13:20,175-176,13,2025-11-06 21:57:37.430
6005,2024-04-25,320,DFW   ,I ,NOT SPOILED,5.75,,1,1,5,155,2,2,0,0,1,DFW-CUN-DFW,Starts9:27,1001-1030,9,2025-11-06 21:57:37.430
17082,2024-04-10,320,DFW   ,D ,NOT SPOILED,17.35,,3,3,17,92,2,6,0,0,15,DFW-CLT-PWM-PHL-IAH-PHL-DFW,Starts15:48,1308-504-1479-1533-2988-2533,15,2025-11-06 21:57:37.430
18315,2024-03-13,320,LGA   ,D ,NOT SPOILED,12.9,,2,2,12,192,2,3,0,0,22,EWR-MIA-PHX-EWR,Starts8:3,323-1454-1967,8,2025-11-06 21:57:37.430
7814,2025-05-12,320,LAX   ,I ,NOT SPOILED,,,2,2,11,337,1,2,0,0,24,LAX-LIH-LAX,Starts9:30,119-266,9,2025-11-06 21:57:37.430
22429,2024-04-24,737,MIA   ,I ,FULLY SPOILED,11.15,11.15,2,2,11,81,3,4,0,0,19,MIA-IAH-DFW-LIR-MIA,Starts8:55,1465-2964-1495-594,8,2025-11-06 21:57:37.430
721,2024-03-06,777,LAX   ,I ,PARTIALLY SPOILED,29.83,15.75,4,2,29,845,1,2,0,0,25,LAX-SYD-LAX,Starts22:15,73-72,22,2025-11-06 21:57:37.430
1120,2024-04-07,787,PHL   ,I ,FULLY SPOILED,6.85,6.85,1,1,6,190,2,2,0,0,2,PHL-DFW-PHL,Starts11:4,1945-583,11,2025-11-06 21:57:37.430
6013,2024-05-21,320,DFW   ,I ,PARTIALLY SPOILED,16.08,3.13,3,3,16,109,3,6,0,0,14,DFW-CUN-DFW-BNA-DFW-LAX-DFW,Starts10:9,2874-2219-1044-1118-2856-2746,10,2025-11-06 21:57:37.430
18676,2024-07-26,737,DFW   ,I ,NOT SPOILED,11.07,,2,2,11,135,3,4,0,0,18,DFW-BZE-MIA-ORF-DFW,Starts12:19,539-700-1445-1914,12,2025-11-06 21:57:37.430
6186,2024-08-02,320,DFW   ,I ,NOT SPOILED,10.08,,2,2,10,121,3,4,0,0,19,DFW-DEN-DFW-SJD-DFW,Starts8:25,2357-1067-871-2667,8,2025-11-06 21:57:37.430
8822,2024-04-25,320,PHL   ,I ,FULLY SPOILED,7.75,7.75,1,1,7,225,2,2,0,0,1,PHL-CUN-PHL,Starts8:30,1262-2175,8,2025-11-06 21:57:37.430
21603,2024-09-29,737,ORD   ,I ,FULLY SPOILED,11.47,11.47,2,2,11,145,2,4,0,0,16,ORD-MIA-SDQ-MIA-ORD,Starts5:0,2341-987-1026-3071,5,2025-11-06 21:57:37.430
19757,2024-04-19,737,DFW   ,I ,NOT SPOILED,7.0,,1,1,7,200,2,2,0,0,1,DFW-GUA-DFW,Starts11:10,1013-1486,11,2025-11-06 21:57:37.430
4116,2024-07-06,320,CLT   ,I ,NOT SPOILED,11.16,,2,2,11,102,3,4,0,0,19,CLT-MCO-CLT-SJU-CLT,Starts13:2,2117-2117-2993-1947,13,2025-11-06 21:57:37.430
21193,2024-03-24,737,MIA   ,I ,FULLY SPOILED,11.18,11.17,2,2,11,70,3,5,0,0,16,MIA-DCA-MCO-MIA-SDQ-MIA,Starts6:30,491-1153-2894-2836-2836,6,2025-11-06 21:57:37.430
20413,2025-01-03,737,MIA   ,I ,NOT SPOILED,,,2,2,10,68,3,4,0,0,12,MIA-MBJ-DFW-AUS-MIA,Starts8:31,2611-1824-2438-2294,8,2025-11-06 21:57:37.430
19302,2025-05-14,737,DFW   ,I ,NOT SPOILED,,,3,3,17,73,4,8,0,0,20,DFW-ORD-DFW-GRR-CLT-BWI-CLT-RIC-DFW,Starts10:55,2754-2257-571-2562-2201-2225-993-2067,10,2025-11-06 21:57:37.430
18267,2024-03-08,320,LGA   ,D ,NOT SPOILED,16.66,,3,3,16,120,2,5,0,0,15,JFK-ORD-DEN-DFW-SNA-JFK,Starts16:0,532-1387-2359-806-2459,16,2025-11-06 21:57:37.430
6673,2024-10-09,320,DFW   ,I ,NOT SPOILED,,,2,2,11,156,3,4,0,0,14,DFW-SLC-DFW-MCO-DFW,Starts8:30,2178-2178-1009-2873,8,2025-11-06 21:57:37.430
147,2024-03-06,777,CLT   ,I ,PARTIALLY SPOILED,4.27,2.02,1,1,4,121,2,2,0,1,1,CLT-MIA-CLT,Starts5:34,1165-126,5,2025-11-06 21:57:37.430
28702,2024-08-28,737,ORD   ,D ,NOT SPOILED,10.06,,2,2,10,74,3,5,0,0,12,ORD-LGA-ORD-STL-CLT-ORD,Starts8:4,386-386-1821-858-1650,8,2025-11-06 21:57:37.430
21575,2024-03-04,737,MIA   ,I ,NOT SPOILED,6.43,,1,1,6,182,2,2,0,0,1,MIA-SXM-MIA,Starts11:29,1912-1912,11,2025-11-06 21:57:37.430
9445,2025-04-28,320,MIA   ,I ,NOT SPOILED,,,3,3,15,73,3,6,0,0,17,MIA-PHX-SAN-PHX-DCA-MCO-MIA,Starts7:28,1983-2122-2122-3191-592-2240,7,2025-11-06 21:57:37.430
18616,2024-10-07,737,DFW   ,I ,PARTIALLY SPOILED,,4.05,2,2,10,67,3,4,0,0,18,DFW-LGA-MIA-TPA-DFW,Starts13:12,910-1698-2482-2322,13,2025-11-06 21:57:37.430
19734,2024-04-11,737,DFW   ,I ,NOT SPOILED,7.3,,1,1,7,210,2,2,0,0,0,DFW-SJC-DFW,Starts9:35,2046-2046,9,2025-11-06 21:57:37.430
119,2024-12-28,777,CLT   ,I ,NOT SPOILED,,,3,2,19,530,1,2,0,0,25,CLT-MUC-CLT,Starts16:40,716-717,16,2025-11-06 21:57:37.430
5836,2024-12-12,320,DFW   ,I ,NOT SPOILED,,,1,1,6,183,2,2,0,0,0,DFW-SAN-DFW,Starts14:40,2361-593,14,2025-11-06 21:57:37.430
218,2025-06-09,777,DFW   ,I ,NOT SPOILED,,,3,2,19,550,1,2,0,0,24,DFW-LHR-DFW,Starts17:50,20-21,17,2025-11-06 21:57:37.430
25014,2024-03-11,737,LAX   ,D ,NOT SPOILED,15.82,,3,3,15,82,2,6,0,0,13,SNA-PHX-CVG-DFW-CVG-DFW-SNA,Starts13:17,2454-1620-2610-1581-808-2659,13,2025-11-06 21:57:37.430
111,2024-04-11,777,CLT   ,I ,NOT SPOILED,18.83,,3,2,18,540,1,2,0,0,25,CLT-MUC-CLT,Starts16:10,716-717,16,2025-11-06 21:57:37.430
20188,2024-06-07,737,MIA   ,I ,NOT SPOILED,16.49,,3,3,16,88,3,6,0,0,16,MIA-DCA-MIA-BNA-CLT-SJO-MIA,Starts8:20,2878-2878-1748-2692-1209-1204,8,2025-11-06 21:57:37.430
17980,2025-03-23,737,CLT   ,I ,NOT SPOILED,,,2,2,10,110,3,4,0,0,12,CLT-GCM-CLT-EWR-CLT,Starts9:30,301-301-1071-2610,9,2025-11-06 21:57:37.430
7929,2024-07-06,320,LAX   ,I ,FULLY SPOILED,5.17,5.17,1,1,5,150,2,2,0,0,1,LAX-SJD-LAX,Starts9:16,2656-1541,9,2025-11-06 21:57:37.430
120,2024-08-02,777,CLT   ,I ,FULLY SPOILED,19.58,19.58,3,2,19,540,1,2,0,0,25,CLT-FCO-CLT,Starts18:15,720-721,18,2025-11-06 21:57:37.430
18600,2024-06-20,737,DFW   ,I ,PARTIALLY SPOILED,10.8,5.8,2,2,10,145,3,4,0,0,12,DFW-QRO-DFW-RDU-DFW,Starts8:16,2302-2302-1326-2486,8,2025-11-06 21:57:37.430
19858,2024-06-29,737,DFW   ,I ,NOT SPOILED,16.1,,3,3,16,126,3,6,0,0,15,DFW-ATL-DFW-GSP-DFW-BOI-DFW,Starts7:8,210-210-2181-2988-2944-423,7,2025-11-06 21:57:37.430
8174,2024-04-09,320,PHL   ,I ,NOT SPOILED,16.47,,3,3,16,82,3,8,0,0,18,PHL-BNA-CLT-AVP-CLT-BDL-PHL-NAS-PHL,Starts8:45,1916-1484-841-1045-845-1643-2109-2848,8,2025-11-06 21:57:37.430
8514,2025-05-23,320,MIA   ,I ,NOT SPOILED,,,2,2,10,60,3,6,0,0,11,MIA-TQO-MIA-NAS-MIA-RTB-MIA,Starts10:19,172-342-2245-2436-871-796,10,2025-11-06 21:57:37.430
3639,2025-07-30,320,CLT   ,I ,NOT SPOILED,,,2,2,10,97,3,4,0,0,24,CLT-PUJ-CLT-TPA-CLT,Starts7:31,2681-2681-1550-2525,7,2025-11-06 21:57:37.430
21906,2025-07-17,737,ORD   ,I ,NOT SPOILED,,,2,2,10,142,3,4,0,0,20,ORD-TPA-DCA-MCO-ORD,Starts9:0,2920-532-2139-2153,9,2025-11-06 21:57:37.430
3697,2025-04-29,320,CLT   ,I ,NOT SPOILED,,,2,2,10,68,3,6,0,0,13,CLT-ORF-CLT-XNA-ORD-LGA-CLT,Starts14:30,2200-2200-2970-2912-1080-3221,14,2025-11-06 21:57:37.430
299,2024-11-16,777,DFW   ,I ,FULLY SPOILED,,19.33,3,2,19,540,1,2,0,0,25,DFW-LHR-DFW,Starts15:20,20-51,15,2025-11-06 21:57:37.430
448,2025-04-06,777,LAX   ,I ,NOT SPOILED,,,4,2,29,830,1,2,0,0,25,LAX-SYD-LAX,Starts22:50,73-72,22,2025-11-06 21:57:37.430
19648,2024-04-08,737,DFW   ,I ,NOT SPOILED,12.47,,2,2,12,150,2,4,0,0,15,DFW-ORD-DEN-PHL-DFW,Starts7:3,337-1624-2672-606,7,2025-11-06 21:57:37.430
18633,2024-06-02,737,DFW   ,I ,NOT SPOILED,5.42,,1,1,5,160,2,2,0,0,1,DFW-PVR-DFW,Starts10:10,1215-1215,10,2025-11-06 21:57:37.430
18619,2025-03-21,737,DFW   ,I ,NOT SPOILED,,,2,2,11,135,3,4,0,0,18,DFW-BZE-MIA-RIC-DFW,Starts12:25,2451-1552-983-2349,12,2025-11-06 21:57:37.430
7193,2024-03-16,320,MIA   ,I ,FULLY SPOILED,11.07,11.07,2,2,11,69,3,5,0,0,17,MIA-CLT-TPA-MIA-PTY-MIA,Starts8:0,1675-2941-1744-959-2192,8,2025-11-06 21:57:37.430
19938,2025-01-06,737,LGA   ,I ,PARTIALLY SPOILED,,3.03,2,2,12,180,2,4,0,0,22,LGA-MIA-CTG-MIA-LGA,Starts7:0,1530-2173-2170-2213,7,2025-11-06 21:57:37.430
17973,2025-05-08,737,CLT   ,I ,NOT SPOILED,,,3,3,15,99,3,6,0,0,14,CLT-GCM-CLT-PHL-DFW-DTW-CLT,Starts9:20,301-301-423-1692-1339-1439,9,2025-11-06 21:57:37.430
203,2024-09-27,777,DFW   ,I ,NOT SPOILED,22.67,,3,2,22,630,1,2,0,0,25,DFW-FCO-DFW,Starts14:35,240-239,14,2025-11-06 21:57:37.430
28674,2024-06-26,737,ORD   ,D ,NOT SPOILED,16.82,,3,3,16,148,2,5,0,0,19,ORD-DFW-TPA-PHL-LAS-ORD,Starts12:0,1109-2391-2530-1452-1855,12,2025-11-06 21:57:37.430
1063,2024-07-22,787,PHL   ,I ,FULLY SPOILED,15.83,15.83,3,2,15,440,1,2,0,0,25,PHL-CPH-PHL,Starts21:50,744-745,21,2025-11-06 21:57:37.430
3737,2024-04-08,320,CLT   ,I ,PARTIALLY SPOILED,10.19,4.22,2,2,10,54,3,6,0,0,15,CLT-LIT-CLT-PVD-CLT-RDU-CLT,Starts12:20,2172-2172-712-1877-2951-2742,12,2025-11-06 21:57:37.430
5885,2024-11-13,320,DFW   ,I ,NOT SPOILED,,,1,1,5,165,2,2,0,0,1,DFW-MEX-DFW,Starts7:5,2006-2006,7,2025-11-06 21:57:37.430
22208,2024-03-21,737,MIA   ,I ,PARTIALLY SPOILED,14.89,3.9,3,3,14,115,3,6,0,0,18,MIA-DCA-MIA-ATL-MIA-GUA-MIA,Starts8:13,1627-1627-1237-2344-1603-850,8,2025-11-06 21:57:37.430
26539,2025-05-08,737,LAX   ,D ,PARTIALLY SPOILED,,6.8,2,2,12,139,2,4,0,0,11,SNA-DFW-RDU-ORD-SNA,Starts8:28,2596-979-1889-1569,8,2025-11-06 21:57:37.430
7808,2025-05-29,320,LAX   ,I ,NOT SPOILED,,,1,1,5,145,2,2,0,0,1,LAX-SJD-LAX,Starts8:7,2656-2656,8,2025-11-06 21:57:37.430
3661,2025-01-21,320,CLT   ,I ,NOT SPOILED,,,1,1,7,210,2,2,0,0,1,CLT-PUJ-CLT,Starts11:25,839-839,11,2025-11-06 21:57:37.430
7814,2025-05-08,320,LAX   ,I ,FULLY SPOILED,,11.65,2,2,11,337,1,2,0,0,24,LAX-LIH-LAX,Starts9:30,119-266,9,2025-11-06 21:57:37.430
18648,2024-07-14,737,DFW   ,I ,NOT SPOILED,6.09,,1,1,6,175,2,2,0,0,1,DFW-BZE-DFW,Starts10:5,539-926,10,2025-11-06 21:57:37.430
497,2024-03-05,787,DFW   ,I ,NOT SPOILED,20.59,,3,2,20,565,1,2,0,0,25,DFW-FRA-DFW,Starts16:25,70-71,16,2025-11-06 21:57:37.430
20827,2025-07-21,737,MIA   ,I ,NOT SPOILED,,,2,2,12,66,3,6,0,0,13,MIA-RDU-MIA-MCO-MIA-STT-MIA,Starts7:22,2960-2960-1706-1733-943-943,7,2025-11-06 21:57:37.430
499,2024-03-15,787,DFW   ,I ,NOT SPOILED,20.92,,3,2,20,585,1,2,0,0,25,DFW-FRA-DFW,Starts17:5,70-71,17,2025-11-06 21:57:37.430
18061,2025-06-03,737,CLT   ,I ,FULLY SPOILED,,12.33,2,2,12,87,3,5,0,1,11,CLT-GCM-CLT-BWI-MIA-CLT,Starts9:20,301-301-2859-1183-2187,9,2025-11-06 21:57:37.430
6463,2025-02-09,320,DFW   ,I ,NOT SPOILED,,,1,1,5,152,2,2,0,0,2,DFW-MCO-DFW,Starts13:27,2117-2389,13,2025-11-06 21:57:37.430
189,2024-04-22,777,DFW   ,I ,NOT SPOILED,25.0,,3,2,25,705,1,2,0,0,26,DFW-NRT-DFW,Starts11:45,61-60,11,2025-11-06 21:57:37.430
19700,2024-05-14,737,DFW   ,I ,NOT SPOILED,5.92,,1,1,5,175,2,2,0,0,1,DFW-MEX-DFW,Starts8:25,389-389,8,2025-11-06 21:57:37.430
5428,2024-07-08,320,DCA   ,I ,NOT SPOILED,5.93,,1,1,5,171,2,2,0,0,1,DCA-OKC-DCA,Starts13:59,394-394,13,2025-11-06 21:57:37.430
20753,2024-03-25,737,DFW   ,I ,NOT SPOILED,16.13,,3,3,16,67,3,8,0,0,15,DFW-PVR-DFW-TUL-DFW-CVG-DFW-MEM-DFW,Starts14:41,1093-1093-531-2716-799-2610-2153-2153,14,2025-11-06 21:57:37.430
493,2024-03-03,787,DFW   ,I ,NOT SPOILED,18.07,,3,2,18,489,1,2,0,0,32,DFW-DUB-DFW,Starts14:56,132-133,14,2025-11-06 21:57:37.430
19059,2024-06-07,737,DFW   ,I ,NOT SPOILED,15.97,,3,3,15,90,3,7,0,0,16,DFW-ELP-DFW-MEM-MIA-SDQ-MIA-DFW,Starts8:11,1365-1365-792-218-987-1026-1287,8,2025-11-06 21:57:37.430
9414,2024-09-12,320,PHL   ,I ,NOT SPOILED,16.17,,3,3,16,57,3,7,0,0,17,PHL-MCO-PHL-BOS-MIA-BOS-DCA-PHL,Starts13:51,2502-346-2526-2247-2539-2145-680,13,2025-11-06 21:57:37.430
17725,2024-08-29,320,LGA   ,D ,PARTIALLY SPOILED,10.27,2.03,2,2,10,68,3,6,0,0,14,LGA-DCA-LGA-RDU-LGA-ORD-LGA,Starts8:0,2035-1223-2040-1732-2636-2041,8,2025-11-06 21:57:37.430
18469,2024-10-29,737,CLT   ,I ,NOT SPOILED,,,2,2,10,112,3,4,0,0,14,CLT-GCM-CLT-STL-CLT,Starts9:35,301-301-2937-2475,9,2025-11-06 21:57:37.430
26062,2025-04-21,737,DCA   ,D ,NOT SPOILED,,,2,2,11,140,2,4,0,0,13,DCA-DFW-JAX-DFW-DCA,Starts7:55,1978-687-2789-1624,7,2025-11-06 21:57:37.430
1486,2024-12-16,787,PHL   ,I ,NOT SPOILED,,,3,2,18,500,1,2,0,0,27,PHL-FCO-PHL,Starts18:40,718-719,18,2025-11-06 21:57:37.430
1794,2025-03-14,787,ORD   ,I ,NOT SPOILED,,,3,2,16,465,1,2,0,0,26,ORD-LHR-ORD,Starts19:30,86-91,19,2025-11-06 21:57:37.430
206,2024-09-08,777,DFW   ,I ,FULLY SPOILED,19.25,19.25,3,2,19,550,1,2,0,0,21,DFW-LHR-DFW,Starts18:15,50-51,18,2025-11-06 21:57:37.430
28270,2025-03-08,737,ORD   ,D ,NOT SPOILED,,,3,3,16,64,3,7,0,0,12,ORD-DFW-SJC-DFW-TUL-DFW-AUS-ORD,Starts15:2,2346-364-2046-821-2532-2886-1568,15,2025-11-06 21:57:37.430
11005,2024-11-03,320,PHX   ,I ,PARTIALLY SPOILED,,1.88,1,1,4,113,2,2,0,0,0,PHX-SMF-PHX,Starts8:15,2990-2990,8,2025-11-06 21:57:37.430
19630,2024-03-27,737,DFW   ,I ,NOT SPOILED,7.45,,1,1,7,212,2,2,0,0,0,DFW-SJC-DFW,Starts11:38,2834-2834,11,2025-11-06 21:57:37.430
18744,2025-04-21,737,DFW   ,I ,NOT SPOILED,,,2,2,12,164,2,4,0,0,24,DFW-MIA-SJO-MIA-DFW,Starts5:0,3189-1593-1600-3293,5,2025-11-06 21:57:37.430
20544,2024-08-02,737,MIA   ,I ,PARTIALLY SPOILED,12.67,6.17,2,2,12,74,3,6,0,0,13,MIA-PLS-MIA-MCO-MIA-LIR-MIA,Starts8:35,1995-1995-1706-2125-1377-1338,8,2025-11-06 21:57:37.430
5702,2024-06-20,320,DCA   ,I ,FULLY SPOILED,10.37,10.37,2,2,10,110,3,5,0,0,17,DCA-JAX-PHL-ATL-ORD-DCA,Starts14:11,1476-2946-1524-2910-903,14,2025-11-06 21:57:37.430
582,2025-03-17,787,DFW   ,I ,NOT SPOILED,,,1,1,5,154,2,2,0,0,1,DFW-LAS-DFW,Starts9:40,2113-2113,9,2025-11-06 21:57:37.430
7398,2024-06-22,320,DFW   ,I ,NOT SPOILED,10.07,,2,2,10,122,3,4,0,0,19,DFW-PIT-DFW-DEN-DFW,Starts7:5,1583-340-2579-2579,7,2025-11-06 21:57:37.430
1021,2024-04-15,787,ORD   ,I ,NOT SPOILED,19.59,,3,2,19,550,1,2,0,0,24,ORD-FCO-ORD,Starts17:5,110-111,17,2025-11-06 21:57:37.430
1097,2024-04-04,787,PHL   ,I ,NOT SPOILED,17.92,,3,2,17,505,1,2,0,0,26,PHL-FCO-PHL,Starts18:40,718-719,18,2025-11-06 21:57:37.430
3616,2024-09-02,320,CLT   ,I ,FULLY SPOILED,5.48,5.48,1,1,5,156,2,2,0,0,0,CLT-IAH-CLT,Starts7:29,2445-2445,7,2025-11-06 21:57:37.430
18562,2024-12-16,737,DFW   ,I ,NOT SPOILED,,,1,1,8,225,2,2,0,0,1,DFW-MBJ-DFW,Starts10:15,1337-2814,10,2025-11-06 21:57:37.430
233,2024-12-25,777,DFW   ,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,25,DFW-LHR-DFW,Starts15:15,20-51,15,2025-11-06 21:57:37.430
18481,2025-01-28,737,DFW   ,I ,NOT SPOILED,,,1,1,5,170,2,2,0,0,1,DFW-CUN-DFW,Starts7:15,1343-1601,7,2025-11-06 21:57:37.430
4369,2024-06-10,320,CLT   ,I ,NOT SPOILED,16.08,,3,3,16,80,3,7,0,0,17,CLT-CUN-CLT-JAX-CLT-TPA-DFW-CLT,Starts9:15,1157-1102-1837-1973-436-1768-1152,9,2025-11-06 21:57:37.430
336,2024-04-02,787,DFW   ,I ,NOT SPOILED,19.58,,3,2,19,540,1,2,0,0,26,DFW-MAD-DFW,Starts17:5,36-37,17,2025-11-06 21:57:37.430
263,2024-03-13,777,DFW   ,I ,NOT SPOILED,19.66,,3,2,19,545,1,2,0,0,24,DFW-LHR-DFW,Starts17:15,50-51,17,2025-11-06 21:57:37.430
9180,2025-02-24,320,MIA   ,I ,NOT SPOILED,,,2,2,10,69,3,6,0,0,16,MIA-MBJ-MIA-ATL-MIA-TPA-MIA,Starts12:20,2613-2763-3237-1245-1141-1141,12,2025-11-06 21:57:37.430
18597,2024-11-28,737,DFW   ,I ,NOT SPOILED,,,3,3,17,170,2,5,0,0,23,DFW-MIA-CLO-MIA-LIR-DFW,Starts6:0,3161-919-920-1383-2060,6,2025-11-06 21:57:37.430
17705,2024-08-27,320,LGA   ,D ,NOT SPOILED,15.21,,3,3,15,79,3,8,0,0,14,LGA-DCA-STL-PHL-BOS-ORD-LGA-RDU-LGA,Starts17:30,2033-2841-2275-2213-2499-2041-2012-2012,17,2025-11-06 21:57:37.430
5847,2024-07-12,320,DFW   ,I ,NOT SPOILED,5.83,,1,1,5,170,2,2,0,0,1,DFW-CUN-DFW,Starts7:15,1343-1601,7,2025-11-06 21:57:37.430
116,2025-05-06,777,CLT   ,I ,NOT SPOILED,,,3,2,19,560,1,2,0,0,25,CLT-FCO-CLT,Starts18:30,720-721,18,2025-11-06 21:57:37.430
5040,2024-11-25,320,CLT   ,I ,NOT SPOILED,,,3,3,15,117,3,6,0,0,16,CLT-BDA-MIA-IAH-CLT-FLL-CLT,Starts11:19,2044-414-1188-2303-1787-1787,11,2025-11-06 21:57:37.430
7523,2025-05-28,320,DFW   ,I ,NOT SPOILED,,,1,1,5,168,2,2,0,0,0,DFW-SLC-DFW,Starts8:16,2066-2066,8,2025-11-06 21:57:37.430
3622,2024-06-13,320,CLT   ,I ,FULLY SPOILED,5.92,5.92,1,1,5,175,2,2,0,0,1,CLT-PLS-CLT,Starts7:20,631-631,7,2025-11-06 21:57:37.430
892,2025-05-09,787,MIA   ,I ,NOT SPOILED,,,1,1,6,188,2,2,0,0,1,MIA-ORD-MIA,Starts12:20,2174-2323,12,2025-11-06 21:57:37.430
8748,2024-04-21,320,PHL   ,I ,FULLY SPOILED,10.8,10.8,2,2,10,112,3,4,0,0,20,PHL-IAH-CLT-PBI-PHL,Starts8:45,2988-2765-1951-2071,8,2025-11-06 21:57:37.430
616,2024-08-19,787,LAX   ,I ,FULLY SPOILED,21.38,21.38,3,2,21,608,1,2,0,0,28,LAX-HND-LAX,Starts11:5,27-26,11,2025-11-06 21:57:37.430
1053,2024-06-29,787,PHL   ,I ,NOT SPOILED,20.0,,3,2,20,570,1,2,0,0,25,PHL-ATH-PHL,Starts18:35,758-759,18,2025-11-06 21:57:37.430
8797,2024-08-05,320,MIA   ,I ,FULLY SPOILED,15.32,15.32,3,3,15,70,3,8,0,0,17,MIA-AUS-MIA-JAX-CLT-TPA-MIA-GCM-MIA,Starts8:40,812-812-1374-1973-436-678-1300-1301,8,2025-11-06 21:57:37.430
25506,2024-09-29,737,BOS   ,D ,FULLY SPOILED,11.57,11.57,2,2,11,146,2,4,0,0,12,BOS-MIA-EWR-ORD-BOS,Starts9:0,873-1708-1627-514,9,2025-11-06 21:57:37.430
17959,2025-04-25,737,CLT   ,I ,NOT SPOILED,,,1,1,6,175,2,2,0,0,1,CLT-MBJ-CLT,Starts7:15,863-863,7,2025-11-06 21:57:37.430
16478,2024-05-09,320,DFW   ,D ,NOT SPOILED,6.54,,1,1,6,184,2,2,0,0,0,DFW-SAN-DFW,Starts8:30,2415-2034,8,2025-11-06 21:57:37.430
21265,2024-03-07,737,MIA   ,I ,NOT SPOILED,9.78,,2,2,9,126,3,4,0,0,20,MIA-BZE-MIA-GUA-MIA,Starts10:15,1191-1552-1027-1182,10,2025-11-06 21:57:37.430
18055,2024-10-03,737,CLT   ,I ,NOT SPOILED,,,2,2,11,86,3,5,0,0,17,CLT-ORD-MIA-RDU-PHL-CLT,Starts11:10,2052-3139-1566-1674-2823,11,2025-11-06 21:57:37.430
27298,2024-10-06,737,LGA   ,D ,NOT SPOILED,,,2,2,10,98,2,4,0,0,15,LGA-DFW-MCI-DFW-LGA,Starts17:0,541-2267-1456-1299,17,2025-11-06 21:57:37.430
18724,2025-05-23,737,DFW   ,I ,NOT SPOILED,,,3,3,16,69,3,7,0,0,20,DFW-JFK-MIA-MCO-PHL-CLT-RIC-DFW,Starts12:23,606-1174-2667-3215-1827-993-2067,12,2025-11-06 21:57:37.430
20150,2024-04-06,737,DFW   ,I ,FULLY SPOILED,17.12,17.12,3,3,17,83,3,6,0,0,20,DFW-JAX-MIA-STT-MIA-SJO-DFW,Starts7:26,1061-346-2490-2490-597-1080,7,2025-11-06 21:57:37.430
20142,2024-04-06,737,DFW   ,I ,FULLY SPOILED,13.25,13.25,2,2,13,136,3,5,0,0,15,DFW-ORD-TPA-DFW-AGS-DFW,Starts7:3,337-1101-349-2211-2211,7,2025-11-06 21:57:37.430
737,2024-12-22,787,LAX   ,I ,NOT SPOILED,,,3,2,22,595,1,2,0,0,28,LAX-HND-LAX,Starts9:45,27-26,9,2025-11-06 21:57:37.430
18586,2025-04-18,737,DFW   ,I ,NOT SPOILED,,,1,1,6,189,2,2,0,0,0,DFW-SBA-DFW,Starts10:10,2416-2405,10,2025-11-06 21:57:37.430
