SEQ_NBR,SEQ_SCHD_START_DT,FLEET,BASE,DIVISION,SPOILAGE,TOTAL_BLOCKED_HRS,TOTAL_SPOILED_HRS,SEQ_CAL_DAYS,SEQ_DUTY_DAYS,SEQ_TTL_FLTTIME,MIN_FLYTIME_PER_LEG,MAX_LEGS_PER_DAY,SEQ_TTL_LEGS,MORETHAN2_321_LEGS,IN_SEQ_DHD,LAYOVER,SEQ_PATTERN,SEQ_START,FLIGHT_PATTERN,SEQ_START_HRS,SF_LOAD_TMS,clean_time,local_time,utc_flight_time,weather_time,VIS_MILES,PRECIP_INCHES,IS_STORM,IS_RAIN,IS_SPOILED,START_HOUR
19700,2024-05-28,737,DFW,I ,FULLY SPOILED,5.92,5.92,1,1,5,175,2,2,0,0,1,DFW-MEX-DFW,Starts8:25,389-389,8,2025-11-06 21:57:37.430,8:25,2024-05-28 08:25:00,2024-05-28 14:25:00,2024-05-28 13:48:00,1.998999,0.0,0.0,0.0,1,8
7331,2024-05-28,320,MIA,I ,NOT SPOILED,10.76,,2,2,10,65,3,6,0,0,16,MIA-MCO-MIA-TPA-MIA-BON-MIA,Starts9:28,2868-2868-2503-1306-2393-2393,9,2025-11-06 21:57:37.430,9:28,2024-05-28 09:28:00,2024-05-28 14:28:00,2024-05-28 13:53:00,9.993753,0.0,0.0,0.0,0,9
6455,2024-05-28,320,DFW,I ,PARTIALLY SPOILED,16.14,10.92,3,3,16,69,3,6,0,0,13,DFW-SAT-DFW-MIA-UVF-MIA-DFW,Starts12:23,1967-1967-2206-2295-2295-2821,12,2025-11-06 21:57:37.430,12:23,2024-05-28 12:23:00,2024-05-28 18:23:00,2024-05-28 17:55:00,9.993753,0.0,0.0,0.0,1,12
333,2024-05-28,787,DFW,I ,FULLY SPOILED,25.25,25.25,3,2,25,710,1,2,0,0,25,DFW-HND-DFW,Starts12:30,175-176,12,2025-11-06 21:57:37.430,12:30,2024-05-28 12:30:00,2024-05-28 18:30:00,2024-05-28 17:55:00,9.993753,0.0,0.0,0.0,1,12
17695,2024-05-28,320,DFW,D ,FULLY SPOILED,15.81,15.8,3,3,15,55,3,8,0,0,17,DFW-EYW-CLT-AVP-CLT-MYR-CLT-EYW-DFW,Starts12:40,1337-1331-1073-2463-1085-1873-2482-2613,12,2025-11-06 21:57:37.430,12:40,2024-05-28 12:40:00,2024-05-28 18:40:00,2024-05-28 17:55:00,9.993753,0.0,0.0,0.0,1,12
8974,2024-05-28,320,PHL,I ,FULLY SPOILED,15.67,15.67,3,3,15,98,3,8,0,0,15,PHL-ATL-PHL-IND-CLT-MCO-CLT-PBI-PHL,Starts15:0,1992-1992-2294-2215-1643-1714-1951-2071,15,2025-11-06 21:57:37.430,15:0,2024-05-28 15:00:00,2024-05-28 20:00:00,2024-05-28 19:54:00,9.993753,0.0,0.0,0.0,1,15
195,2024-05-28,777,DFW,I ,NOT SPOILED,19.42,,3,2,19,555,1,2,0,0,25,DFW-LHR-DFW,Starts15:10,50-51,15,2025-11-06 21:57:37.430,15:10,2024-05-28 15:10:00,2024-05-28 21:10:00,2024-05-28 20:50:00,9.993753,0.0,0.0,0.0,0,15
1065,2024-05-28,787,ORD,I ,NOT SPOILED,21.75,,3,2,21,615,1,2,0,0,25,ORD-ATH-ORD,Starts15:10,160-161,15,2025-11-06 21:57:37.430,15:10,2024-05-28 15:10:00,2024-05-28 21:10:00,2024-05-28 21:08:00,9.993753,0.0,0.0,0.0,0,15
6588,2024-05-28,320,LAX,I ,NOT SPOILED,11.51,,3,2,11,335,1,2,0,0,26,LAX-LIH-LAX,Starts15:3,285-286,15,2025-11-06 21:57:37.430,15:3,2024-05-28 15:03:00,2024-05-28 23:03:00,2024-05-28 22:53:00,9.993753,0.0,0.0,0.0,0,15
1148,2024-05-28,787,PHL,I ,NOT SPOILED,20.34,,3,2,20,580,1,2,0,0,25,PHL-ATH-PHL,Starts18:30,758-759,18,2025-11-06 21:57:37.430,18:30,2024-05-28 18:30:00,2024-05-28 23:30:00,2024-05-28 22:54:00,9.993753,0.0,0.0,0.0,0,18
21006,2024-05-29,737,DFW,I ,NOT SPOILED,19.37,,3,3,19,73,3,7,0,0,24,DFW-MIA-GUA-MIA-AUS-DFW-RIC-DFW,Starts5:0,1042-2241-1258-2629-784-2067-2067,5,2025-11-06 21:57:37.430,5:0,2024-05-29 05:00:00,2024-05-29 11:00:00,2024-05-29 10:55:00,9.993753,0.0,0.0,0.0,0,5
18207,2024-05-29,320,LGA,D ,FULLY SPOILED,9.98,9.98,2,2,9,108,3,5,0,0,18,LGA-CLT-TPA-PHL-CLT-LGA,Starts6:0,1036-2516-1806-847-1084,6,2025-11-06 21:57:37.430,6:0,2024-05-29 06:00:00,2024-05-29 11:00:00,2024-05-29 10:51:00,9.993753,0.0,0.0,0.0,1,6
8080,2024-05-29,320,MIA,I ,NOT SPOILED,15.07,,3,3,15,69,3,7,0,0,18,MIA-DFW-JAX-CLT-ORF-MIA-POP-MIA,Starts7:4,2984-2465-2732-2732-1448-477-477,7,2025-11-06 21:57:37.430,7:4,2024-05-29 07:04:00,2024-05-29 12:04:00,2024-05-29 12:00:00,9.936,0.4056,0.0,0.0,0,7
5312,2024-05-29,320,CLT,I ,NOT SPOILED,10.97,,2,2,10,52,3,6,0,0,12,CLT-CUN-CLT-RDU-LGA-DCA-CLT,Starts7:39,881-2248-1894-1732-148-466,7,2025-11-06 21:57:37.430,7:39,2024-05-29 07:39:00,2024-05-29 12:39:00,2024-05-29 12:00:00,9.936,0.0,0.0,0.0,0,7
5994,2024-05-29,320,DFW,I ,NOT SPOILED,16.81,,3,3,16,170,2,5,0,0,14,DFW-MIA-PHL-CUN-PHL-DFW,Starts7:22,1702-581-1262-2175-771,7,2025-11-06 21:57:37.430,7:22,2024-05-29 07:22:00,2024-05-29 13:22:00,2024-05-29 12:48:00,9.993753,0.0,0.0,0.0,0,7
19679,2024-05-29,737,DFW,I ,PARTIALLY SPOILED,17.01,4.93,3,3,17,77,3,8,0,0,20,DFW-MSP-DFW-MEM-DFW-SAT-DFW-BZE-DFW,Starts7:28,2593-2593-1728-1940-2077-1402-539-926,7,2025-11-06 21:57:37.430,7:28,2024-05-29 07:28:00,2024-05-29 13:28:00,2024-05-29 12:48:00,9.993753,0.0,0.0,0.0,1,7
22667,2024-05-29,737,MIA,I ,FULLY SPOILED,15.9,15.9,3,3,15,68,2,5,0,0,16,MIA-ORD-TPA-MIA-UIO-MIA,Starts8:38,1949-1101-678-833-932,8,2025-11-06 21:57:37.430,8:38,2024-05-29 08:38:00,2024-05-29 13:38:00,2024-05-29 12:53:00,9.993753,0.0,0.0,0.0,1,8
5927,2024-05-29,320,DCA,I ,NOT SPOILED,15.68,,3,3,15,85,3,7,0,0,18,DCA-PBI-DCA-SRQ-CLT-DSM-CLT-DCA,Starts8:43,1953-1953-2584-668-2962-2488-2647,8,2025-11-06 21:57:37.430,8:43,2024-05-29 08:43:00,2024-05-29 13:43:00,2024-05-29 12:52:00,9.993753,0.0,0.0,0.0,0,8
28245,2024-05-29,737,ORD,D ,PARTIALLY SPOILED,15.98,6.58,3,3,15,71,3,6,0,0,13,ORD-LGA-MIA-LGA-DFW-SAT-ORD,Starts8:19,2824-2039-1680-1626-1961-1442,8,2025-11-06 21:57:37.430,8:19,2024-05-29 08:19:00,2024-05-29 14:19:00,2024-05-29 13:51:00,9.993753,0.0,0.0,0.0,1,8
6464,2024-05-29,320,DFW,I ,FULLY SPOILED,15.96,15.97,3,3,15,135,3,6,0,0,15,DFW-CLT-MSP-PHL-BDA-DCA-DFW,Starts8:21,1303-2140-766-825-2631-796,8,2025-11-06 21:57:37.430,8:21,2024-05-29 08:21:00,2024-05-29 14:21:00,2024-05-29 13:55:00,9.993753,0.0,0.0,0.0,1,8
19700,2024-05-29,737,DFW,I ,NOT SPOILED,5.92,,1,1,5,175,2,2,0,0,1,DFW-MEX-DFW,Starts8:25,389-389,8,2025-11-06 21:57:37.430,8:25,2024-05-29 08:25:00,2024-05-29 14:25:00,2024-05-29 13:55:00,9.993753,0.0,0.0,0.0,0,8
8087,2024-05-29,320,MIA,I ,FULLY SPOILED,6.28,6.28,1,1,6,182,2,2,0,0,2,MIA-JFK-MIA,Starts9:27,1768-320,9,2025-11-06 21:57:37.430,9:27,2024-05-29 09:27:00,2024-05-29 14:27:00,2024-05-29 13:53:00,9.993753,0.0,0.0,0.0,1,9
1128,2024-05-29,787,PHL,I ,FULLY SPOILED,6.69,6.68,1,1,6,193,2,2,0,0,3,PHL-DFW-PHL,Starts10:35,354-362,10,2025-11-06 21:57:37.430,10:35,2024-05-29 10:35:00,2024-05-29 15:35:00,2024-05-29 15:00:00,9.936,0.0,0.0,0.0,1,10
6541,2024-05-29,320,LAX,I ,NOT SPOILED,11.47,,2,2,11,333,1,2,0,0,19,LAX-HNL-LAX,Starts8:0,31-1480,8,2025-11-06 21:57:37.430,8:0,2024-05-29 08:00:00,2024-05-29 16:00:00,2024-05-29 15:53:00,7.995375,0.0,0.0,0.0,0,8
21025,2024-05-29,737,DFW,I ,PARTIALLY SPOILED,16.64,9.3,3,3,16,65,3,8,0,0,17,DFW-RTB-DFW-TUL-DFW-SAV-DFW-IAH-DFW,Starts11:50,2983-1294-532-2358-330-2081-1392-1392,11,2025-11-06 21:57:37.430,11:50,2024-05-29 11:50:00,2024-05-29 17:50:00,2024-05-29 17:50:00,9.993753,0.0,0.0,0.0,1,11
6469,2024-05-29,320,DFW,I ,PARTIALLY SPOILED,16.64,6.27,3,3,16,67,3,7,0,1,16,DFW-CUN-DFW-AUS-PHL-CLE-CLT-DFW,Starts12:28,2207-2652-1828-815-2049-1535-1079,12,2025-11-06 21:57:37.430,12:28,2024-05-29 12:28:00,2024-05-29 18:28:00,2024-05-29 17:50:00,9.993753,0.0,0.0,0.0,1,12
21027,2024-05-29,737,DFW,I ,PARTIALLY SPOILED,11.03,2.45,2,2,11,67,3,6,0,0,14,DFW-ORD-PHL-BNA-DFW-SAT-DFW,Starts12:39,2428-360-2548-1396-2438-2438,12,2025-11-06 21:57:37.430,12:39,2024-05-29 12:39:00,2024-05-29 18:39:00,2024-05-29 17:50:00,9.993753,0.0,0.0,0.0,1,12
1148,2024-05-29,787,PHL,I ,NOT SPOILED,20.34,,3,2,20,580,1,2,0,0,25,PHL-ATH-PHL,Starts18:30,758-759,18,2025-11-06 21:57:37.430,18:30,2024-05-29 18:30:00,2024-05-29 23:30:00,2024-05-29 23:17:00,9.993753,0.0,0.0,0.0,0,18
24832,2024-05-30,737,DCA,D ,FULLY SPOILED,16.21,16.22,3,3,16,127,2,6,0,1,17,DCA-ORD-BDL-DFW-IND-DFW-DCA,Starts6:0,488-2512-2729-2456-2782-1244,6,2025-11-06 21:57:37.430,6:0,2024-05-30 06:00:00,2024-05-30 11:00:00,2024-05-30 10:52:00,9.993753,0.0,1.0,0.0,1,6
27511,2024-05-30,737,ORD,D ,FULLY SPOILED,12.05,12.05,2,2,12,79,3,5,0,0,13,ORD-LGA-ORD-MCO-MIA-ORD,Starts6:0,327-327-1782-1199-1865,6,2025-11-06 21:57:37.430,6:0,2024-05-30 06:00:00,2024-05-30 12:00:00,2024-05-30 12:00:00,9.936,0.0,0.0,0.0,1,6
26825,2024-05-30,737,LGA,D ,PARTIALLY SPOILED,15.59,3.7,3,3,15,103,2,6,0,0,18,LGA-CLT-DTW-DFW-JAX-DFW-LGA,Starts8:0,1023-1167-1108-2723-375-2335,8,2025-11-06 21:57:37.430,8:0,2024-05-30 08:00:00,2024-05-30 13:00:00,2024-05-30 12:51:00,9.993753,0.0,0.0,0.0,1,8
21048,2024-05-30,737,DFW,I ,NOT SPOILED,7.32,,1,1,7,208,2,2,0,0,0,DFW-LGA-DFW,Starts7:6,2847-2847,7,2025-11-06 21:57:37.430,7:6,2024-05-30 07:06:00,2024-05-30 13:06:00,2024-05-30 12:50:00,4.997187,0.0,0.0,0.0,0,7
26826,2024-05-30,737,LGA,D ,PARTIALLY SPOILED,10.99,2.08,2,2,11,101,2,4,0,0,14,LGA-DFW-PNS-DFW-LGA,Starts8:15,547-379-2680-1105,8,2025-11-06 21:57:37.430,8:15,2024-05-30 08:15:00,2024-05-30 13:15:00,2024-05-30 12:51:00,9.993753,0.0,0.0,0.0,1,8
5989,2024-05-30,320,DFW,I ,FULLY SPOILED,5.75,5.75,1,1,5,160,2,2,0,0,1,DFW-CUN-DFW,Starts7:20,1343-1601,7,2025-11-06 21:57:37.430,7:20,2024-05-30 07:20:00,2024-05-30 13:20:00,2024-05-30 12:50:00,4.997187,0.0,0.0,0.0,1,7
9012,2024-05-30,320,PHL,I ,NOT SPOILED,15.97,,3,3,15,109,3,6,0,0,18,PHL-FLL-PHL-MCO-CLT-IAH-PHL,Starts8:30,1380-1380-1783-461-1478-1520,8,2025-11-06 21:57:37.430,8:30,2024-05-30 08:30:00,2024-05-30 13:30:00,2024-05-30 12:54:00,9.993753,0.0,0.0,0.0,0,8
25510,2024-05-30,737,LAX,D ,FULLY SPOILED,10.23,10.23,2,2,10,168,2,3,0,0,15,LAX-ORD-AUS-LAX,Starts6:0,1021-1398-2869,6,2025-11-06 21:57:37.430,6:0,2024-05-30 06:00:00,2024-05-30 14:00:00,2024-05-30 13:53:00,5.996376000000001,0.0,0.0,0.0,1,6
3717,2024-05-30,320,CLT,I ,NOT SPOILED,8.08,,1,1,8,230,2,2,0,0,1,CLT-SXM-CLT,Starts9:7,2478-2478,9,2025-11-06 21:57:37.430,9:7,2024-05-30 09:07:00,2024-05-30 14:07:00,2024-05-30 13:52:00,9.993753,0.0,0.0,0.0,0,9
19688,2024-05-30,737,DFW,I ,PARTIALLY SPOILED,10.3,3.97,2,2,10,110,3,4,0,0,12,DFW-SNA-DFW-BNA-DFW,Starts8:14,2253-2114-2238-2583,8,2025-11-06 21:57:37.430,8:14,2024-05-30 08:14:00,2024-05-30 14:14:00,2024-05-30 13:55:00,4.997187,0.0,0.0,0.0,1,8
21058,2024-05-30,737,DFW,I ,PARTIALLY SPOILED,15.77,6.42,3,3,15,91,3,6,0,0,15,DFW-TQO-DFW-MEM-DFW-RIC-DFW,Starts8:20,159-159-2873-1827-1915-2204,8,2025-11-06 21:57:37.430,8:20,2024-05-30 08:20:00,2024-05-30 14:20:00,2024-05-30 13:55:00,4.997187,0.0,0.0,0.0,1,8
22871,2024-05-30,737,ORD,I ,NOT SPOILED,16.36,,3,3,16,155,2,5,0,0,17,ORD-SJU-MIA-MGA-MIA-ORD,Starts8:23,524-1014-2243-1302-608,8,2025-11-06 21:57:37.430,8:23,2024-05-30 08:23:00,2024-05-30 14:23:00,2024-05-30 13:51:00,9.993753,0.0,0.0,0.0,0,8
21060,2024-05-30,737,DFW,I ,PARTIALLY SPOILED,17.58,11.92,3,3,17,69,3,8,0,0,17,DFW-PVR-DFW-IAH-DFW-MFE-DFW-LAS-DFW,Starts8:24,353-353-1416-1088-1793-1664-384-1584,8,2025-11-06 21:57:37.430,8:24,2024-05-30 08:24:00,2024-05-30 14:24:00,2024-05-30 13:55:00,4.997187,0.0,0.0,0.0,1,8
6005,2024-05-30,320,DFW,I ,NOT SPOILED,5.58,,1,1,5,155,2,2,0,0,1,DFW-CUN-DFW,Starts9:20,1001-1030,9,2025-11-06 21:57:37.430,9:20,2024-05-30 09:20:00,2024-05-30 15:20:00,2024-05-30 14:55:00,6.995565,0.0,0.0,0.0,0,9
25896,2024-05-30,737,LAX,D ,PARTIALLY SPOILED,16.14,10.32,3,3,16,110,2,6,0,0,14,SNA-DFW-PIT-DFW-BNA-DFW-SNA,Starts8:0,2258-2978-1583-2238-2583-2861,8,2025-11-06 21:57:37.430,8:0,2024-05-30 08:00:00,2024-05-30 16:00:00,2024-05-30 15:53:00,7.995375,0.0,0.0,0.0,1,8
326,2024-05-30,787,DFW,I ,NOT SPOILED,27.58,,3,2,27,765,1,2,0,0,25,DFW-ICN-DFW,Starts10:25,281-280,10,2025-11-06 21:57:37.430,10:25,2024-05-30 10:25:00,2024-05-30 16:25:00,2024-05-30 15:55:00,6.995565,0.0,0.0,0.0,0,10
22726,2024-05-30,737,MIA,I ,NOT SPOILED,5.67,,1,1,5,165,2,2,0,0,1,MIA-GUA-MIA,Starts13:0,2395-1774,13,2025-11-06 21:57:37.430,13:0,2024-05-30 13:00:00,2024-05-30 18:00:00,2024-05-30 18:00:00,9.936,0.11699999999999999,0.0,0.0,0,13
22727,2024-05-30,737,MIA,I ,NOT SPOILED,11.91,,2,2,11,69,3,5,0,0,14,MIA-STT-MIA-TPA-DCA-MIA,Starts13:20,1391-1391-2016-2330-2392,13,2025-11-06 21:57:37.430,13:20,2024-05-30 13:20:00,2024-05-30 18:20:00,2024-05-30 18:14:00,7.995375,0.0,0.0,0.0,0,13
333,2024-05-30,787,DFW,I ,NOT SPOILED,25.25,,3,2,25,710,1,2,0,0,25,DFW-HND-DFW,Starts12:30,175-176,12,2025-11-06 21:57:37.430,12:30,2024-05-30 12:30:00,2024-05-30 18:30:00,2024-05-30 17:47:00,6.995565,0.0,0.0,0.0,0,12
7126,2024-05-30,320,LAX,I ,FULLY SPOILED,17.25,17.25,3,3,17,117,2,5,0,0,14,LAX-CLT-RSW-CLT-BOS-LAX,Starts11:20,2961-2921-1094-460-2455,11,2025-11-06 21:57:37.430,11:20,2024-05-30 11:20:00,2024-05-30 19:20:00,2024-05-30 19:13:00,9.993753,0.0,0.0,0.0,1,11
8119,2024-05-30,320,MIA,I ,PARTIALLY SPOILED,15.47,4.38,3,3,15,116,3,6,0,0,17,MIA-PHL-CLT-CID-DFW-YYZ-MIA,Starts14:37,581-2066-2386-1905-2804-1572,14,2025-11-06 21:57:37.430,14:37,2024-05-30 14:37:00,2024-05-30 19:37:00,2024-05-30 19:06:00,9.993753,0.0,0.0,0.0,1,14
17770,2024-05-30,320,DFW,D ,PARTIALLY SPOILED,10.36,4.88,2,2,10,65,3,6,0,0,14,DFW-MEM-DFW-SAT-DFW-PHX-DFW,Starts13:54,1789-1789-876-1327-1796-1173,13,2025-11-06 21:57:37.430,13:54,2024-05-30 13:54:00,2024-05-30 19:54:00,2024-05-30 19:50:00,2.9981880000000003,0.0,0.0,0.0,1,13
6489,2024-05-30,320,DFW,I ,FULLY SPOILED,16.29,16.28,3,3,16,85,3,6,0,0,20,DFW-MCO-PHL-PLS-PHL-RDU-DFW,Starts14:27,1760-2815-1738-1738-706-1888,14,2025-11-06 21:57:37.430,14:27,2024-05-30 14:27:00,2024-05-30 20:27:00,2024-05-30 19:50:00,2.9981880000000003,0.0,0.0,0.0,1,14
195,2024-05-30,777,DFW,I ,PARTIALLY SPOILED,19.42,10.17,3,2,19,555,1,2,0,0,25,DFW-LHR-DFW,Starts15:10,50-51,15,2025-11-06 21:57:37.430,15:10,2024-05-30 15:10:00,2024-05-30 21:10:00,2024-05-30 20:46:00,6.995565,0.0,0.0,0.0,1,15
1065,2024-05-30,787,ORD,I ,NOT SPOILED,21.75,,3,2,21,615,1,2,0,0,25,ORD-ATH-ORD,Starts15:10,160-161,15,2025-11-06 21:57:37.430,15:10,2024-05-30 15:10:00,2024-05-30 21:10:00,2024-05-30 21:00:00,9.936,0.0,0.0,0.0,0,15
28271,2024-05-30,737,ORD,D ,FULLY SPOILED,10.76,10.77,2,2,10,68,3,5,0,0,13,ORD-DFW-IAH-ORD-PHL-ORD,Starts15:29,2429-2790-1636-588-1359,15,2025-11-06 21:57:37.430,15:29,2024-05-30 15:29:00,2024-05-30 21:29:00,2024-05-30 21:00:00,9.936,0.0,0.0,0.0,1,15
21076,2024-05-30,737,DFW,I ,NOT SPOILED,10.67,,2,2,10,67,3,5,0,0,13,DFW-ORD-EWR-DFW-SAT-DFW,Starts15:36,1559-1720-1700-2438-2438,15,2025-11-06 21:57:37.430,15:36,2024-05-30 15:36:00,2024-05-30 21:36:00,2024-05-30 20:46:00,6.995565,0.0,0.0,0.0,0,15
23805,2024-05-30,737,BOS,D ,NOT SPOILED,14.91,,3,3,14,59,4,9,0,1,15,BOS-CLT-CHS-CLT-ORD-GRR-CLT-BWI-CLT-BOS,Starts16:54,922-1925-958-2960-652-590-1464-1464-1843,16,2025-11-06 21:57:37.430,16:54,2024-05-30 16:54:00,2024-05-30 21:54:00,2024-05-30 21:54:00,9.993753,0.0,0.0,0.0,0,16
1067,2024-05-30,787,ORD,I ,NOT SPOILED,19.5,,3,2,19,545,1,2,0,0,24,ORD-FCO-ORD,Starts17:10,110-111,17,2025-11-06 21:57:37.430,17:10,2024-05-30 17:10:00,2024-05-30 23:10:00,2024-05-30 22:51:00,9.993753,0.0,0.0,0.0,0,17
1167,2024-05-30,787,PHL,I ,NOT SPOILED,16.42,,3,2,16,475,1,2,0,0,25,PHL-NCE-PHL,Starts21:0,746-747,21,2025-11-06 21:57:37.430,21:0,2024-05-30 21:00:00,2024-05-31 02:00:00,2024-05-31 01:54:00,9.993753,0.0,0.0,0.0,0,21
207,2024-05-30,777,DFW,I ,NOT SPOILED,19.58,,3,2,19,560,1,2,0,0,20,DFW-LHR-DFW,Starts20:55,80-21,20,2025-11-06 21:57:37.430,20:55,2024-05-30 20:55:00,2024-05-31 02:55:00,2024-05-31 02:55:00,9.993753,0.0,0.0,0.0,0,20
21091,2024-05-31,737,DFW,I ,NOT SPOILED,12.63,,2,2,12,110,3,5,0,0,18,DFW-ORD-ABQ-DFW-PVR-DFW,Starts6:15,2863-1328-709-1288-1288,6,2025-11-06 21:57:37.430,6:15,2024-05-31 06:15:00,2024-05-31 12:15:00,2024-05-31 11:47:00,9.993753,0.0,0.0,0.0,0,6
21366,2024-05-31,737,LGA,I ,FULLY SPOILED,10.5,10.5,2,2,10,130,3,4,0,0,22,LGA-MIA-STI-MIA-LGA,Starts8:0,391-1821-1821-1680,8,2025-11-06 21:57:37.430,8:0,2024-05-31 08:00:00,2024-05-31 13:00:00,2024-05-31 12:51:00,9.993753,0.0,0.0,0.0,1,8
8227,2024-05-31,320,PHL,I ,NOT SPOILED,11.04,,2,2,11,319,1,2,0,0,17,PHL-SAN-PHL,Starts8:50,690-1514,8,2025-11-06 21:57:37.430,8:50,2024-05-31 08:50:00,2024-05-31 13:50:00,2024-05-31 12:54:00,9.993753,0.0,0.0,0.0,0,8
6554,2024-05-31,320,LAX,I ,NOT SPOILED,11.0,,2,2,11,318,1,2,0,0,24,LAX-OGG-LAX,Starts9:4,271-254,9,2025-11-06 21:57:37.430,9:4,2024-05-31 09:04:00,2024-05-31 17:04:00,2024-05-31 16:53:00,5.996376000000001,0.0,0.0,0.0,0,9
19591,2024-05-31,737,CLT,I ,NOT SPOILED,10.5,,2,2,10,91,3,5,0,0,13,CLT-ORD-MCI-ORD-MIA-CLT,Starts13:13,1650-1779-357-2668-1096,13,2025-11-06 21:57:37.430,13:13,2024-05-31 13:13:00,2024-05-31 18:13:00,2024-05-31 18:00:00,9.936,0.0,0.0,0.0,0,13
25911,2024-05-31,737,LAX,D ,NOT SPOILED,10.52,,2,2,10,66,2,4,0,0,18,LAX-ORD-IND-PHX-LAX,Starts11:1,1594-609-1823-2001,11,2025-11-06 21:57:37.430,11:1,2024-05-31 11:01:00,2024-05-31 19:01:00,2024-05-31 18:53:00,6.995565,0.0,0.0,0.0,0,11
25913,2024-05-31,737,LAX,D ,NOT SPOILED,10.73,,2,2,10,81,2,4,0,0,18,SNA-PHX-CVG-DFW-SNA,Starts13:17,470-2990-2345-369,13,2025-11-06 21:57:37.430,13:17,2024-05-31 13:17:00,2024-05-31 21:17:00,2024-05-31 21:00:00,9.936,0.0,0.0,0.0,0,13
16545,2024-05-31,320,DFW,D ,PARTIALLY SPOILED,10.86,2.73,2,2,10,161,3,4,0,0,12,DFW-SLC-DFW-SLC-DFW,Starts17:25,2375-1214-1456-2169,17,2025-11-06 21:57:37.430,17:25,2024-05-31 17:25:00,2024-05-31 23:25:00,2024-05-31 22:50:00,9.993753,0.0,0.0,0.0,1,17
835,2024-06-01,777,MIA,I ,NOT SPOILED,6.03,,1,1,6,168,2,2,0,0,3,MIA-DFW-MIA,Starts6:15,1562-1271,6,2025-11-06 21:57:37.430,6:15,2024-06-01 06:15:00,2024-06-01 11:15:00,2024-06-01 10:53:00,9.993753,0.0,0.0,0.0,0,6
16440,2024-06-01,320,DFW,D ,NOT SPOILED,5.52,,1,1,5,165,2,2,0,0,1,DFW-SJD-DFW,Starts8:13,1304-1304,8,2025-11-06 21:57:37.430,8:13,2024-06-01 08:13:00,2024-06-01 14:13:00,2024-06-01 13:47:00,9.993753,0.0,0.0,0.0,0,8
17838,2024-06-01,320,DFW,D ,FULLY SPOILED,5.59,5.58,1,1,5,157,2,2,0,0,0,DFW-CHS-DFW,Starts8:23,2580-2580,8,2025-11-06 21:57:37.430,8:23,2024-06-01 08:23:00,2024-06-01 14:23:00,2024-06-01 13:47:00,9.993753,0.0,0.0,0.0,1,8
22810,2024-06-01,737,MIA,I ,FULLY SPOILED,6.25,6.25,1,1,6,175,2,2,0,0,1,MIA-SJO-MIA,Starts10:31,413-1600,10,2025-11-06 21:57:37.430,10:31,2024-06-01 10:31:00,2024-06-01 15:31:00,2024-06-01 15:00:00,9.936,0.0,0.0,0.0,1,10
1128,2024-06-01,787,PHL,I ,NOT SPOILED,6.69,,1,1,6,193,2,2,0,0,3,PHL-DFW-PHL,Starts10:35,354-362,10,2025-11-06 21:57:37.430,10:35,2024-06-01 10:35:00,2024-06-01 15:35:00,2024-06-01 15:00:00,9.936,0.0,0.0,0.0,0,10
6517,2024-06-01,320,DFW,I ,FULLY SPOILED,8.59,8.58,1,1,8,235,2,2,0,0,1,DFW-PLS-DFW,Starts10:55,2383-2383,10,2025-11-06 21:57:37.430,10:55,2024-06-01 10:55:00,2024-06-01 16:55:00,2024-06-01 16:47:00,9.993753,0.0,0.0,0.0,1,10
27212,2024-06-02,737,LGA,D ,FULLY SPOILED,10.62,10.62,2,2,10,118,2,4,0,0,14,LGA-CLT-MSP-DFW-LGA,Starts8:0,1023-2146-2954-2698,8,2025-11-06 21:57:37.430,8:0,2024-06-02 08:00:00,2024-06-02 13:00:00,2024-06-02 12:51:00,9.993753,0.0,0.0,0.0,1,8
28140,2024-06-02,737,ORD,D ,FULLY SPOILED,10.38,10.37,2,2,10,121,2,4,0,0,13,ORD-MIA-EWR-CLT-ORD,Starts7:0,2529-1708-2991-1650,7,2025-11-06 21:57:37.430,7:0,2024-06-02 07:00:00,2024-06-02 13:00:00,2024-06-02 12:51:00,9.993753,0.0,0.0,0.0,1,7
27249,2024-06-02,737,LGA,D ,FULLY SPOILED,17.22,17.22,3,3,17,133,2,6,0,0,15,LGA-DFW-CVG-DFW-RIC-MIA-LGA,Starts8:15,547-2345-961-1915-659-1356,8,2025-11-06 21:57:37.430,8:15,2024-06-02 08:15:00,2024-06-02 13:15:00,2024-06-02 12:51:00,9.993753,0.0,0.0,0.0,1,8
8744,2024-06-02,320,MIA,I ,FULLY SPOILED,15.86,15.85,3,3,15,120,3,7,0,0,19,MIA-ATL-PHL-BDA-DCA-MIA-POP-MIA,Starts8:31,1046-2104-825-2631-401-477-477,8,2025-11-06 21:57:37.430,8:31,2024-06-02 08:31:00,2024-06-02 13:31:00,2024-06-02 12:53:00,9.993753,0.0,0.0,0.0,1,8
20435,2024-06-02,737,MIA,I ,NOT SPOILED,15.82,,3,3,15,69,3,8,0,0,13,MIA-CUN-MIA-RDU-ORD-JFK-MIA-TPA-MIA,Starts8:40,2494-1469-1891-2849-2226-1017-615-2630,8,2025-11-06 21:57:37.430,8:40,2024-06-02 08:40:00,2024-06-02 13:40:00,2024-06-02 12:53:00,9.993753,0.0,0.0,0.0,0,8
